item_id,dataset_name,subset_name,split_name,image_path,drive_path,latitude,longitude,tags,city,region,country,source_id,license,sha256,width,height,notes
im2gps3k_100_pilot_001883,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/362818760_43e710b2f8_107_78221228@N00.jpg,,-16.391954,-71.532669,,,,,362818760_43e710b2f8_107_78221228@N00.jpg,,9d7a58e8d540e831ad8b0f9aeb31c9402badbb4f47312b04759a33b794ddd751,,,
im2gps3k_100_pilot_001888,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/367209569_c725fe582a_140_82927779@N00.jpg,,-29.276719,31.439883,,,,,367209569_c725fe582a_140_82927779@N00.jpg,,794c7cdb1fffb7e6a84bc561b51b485ec27601f7a309f00195c20a67ed4e28bf,,,
im2gps3k_100_pilot_001898,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/369064659_3d0e0982b5_102_13527886@N00.jpg,,34.022502,77.603302,,,,,369064659_3d0e0982b5_102_13527886@N00.jpg,,3bc66d013e58246eb493a9fdfc4a3d0432c56d2669346bc841d2ece06a9fd6b6,,,
im2gps3k_100_pilot_001921,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/370092373_d1ae466d09_149_51162504@N00.jpg,,42.660481,-70.679694,,,,,370092373_d1ae466d09_149_51162504@N00.jpg,,4636603d8fcfbeba28ba49f765043ab8772ae17f6c859717978ce439336e0518,,,
im2gps3k_100_pilot_001930,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/370466433_9a9a57d5fc_138_75653366@N00.jpg,,41.981505,2.818508,,,,,370466433_9a9a57d5fc_138_75653366@N00.jpg,,d708591d3c1fdb1e8dd569ec954c98dae501ac9273252f955f133792794f92d4,,,
im2gps3k_100_pilot_001934,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/370667974_f529d7f483_171_13527886@N00.jpg,,21.953235,-78.728027,,,,,370667974_f529d7f483_171_13527886@N00.jpg,,13c89cdae659f91eff28e03440324f05d826e8e21ad5379277ac2ae6d99eaf78,,,
im2gps3k_100_pilot_001951,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/371341643_33f0c52f03_179_62126383@N00.jpg,,23.021604,-82.210006,,,,,371341643_33f0c52f03_179_62126383@N00.jpg,,36da25b430df644322ed3d53f3db33bc02e03b53a0ea2d582b5046d1d06ed048,,,
im2gps3k_100_pilot_002091,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/401867232_1dad70220e_169_33463080@N00.jpg,,10.780528,106.660423,,,,,401867232_1dad70220e_169_33463080@N00.jpg,,8b3ab48ab072c58e40f5b49c9ae72a9d76caa2ab8e5b43ec52fa10d3f77b602a,,,
im2gps3k_100_pilot_002117,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/408244065_5d8f41b6a2_162_77392231@N00.jpg,,38.896911,-119.961175,,,,,408244065_5d8f41b6a2_162_77392231@N00.jpg,,b59bca44efd1b7d1bb36e775f697a658f8c223b5e7e6f56fb875d77a36fc9cce,,,
im2gps3k_100_pilot_002155,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/415792220_fe048f88d1_130_7132415@N03.jpg,,55.751849,37.621994,,,,,415792220_fe048f88d1_130_7132415@N03.jpg,,ca54e0601db6f39355da3855ef4bff5fb4acec78cafa854e40875c63bf7fb02e,,,
im2gps3k_100_pilot_002168,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/419953587_1e3ee522d2_173_50994135@N00.jpg,,55.601675,-2.74332,,,,,419953587_1e3ee522d2_173_50994135@N00.jpg,,9f1483a296862e79f924a6509edeb699fdfab03a027cd9cbed1b4fc51cf27d2d,,,
im2gps3k_100_pilot_002175,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/424350157_4e2c68df61_165_37718182@N00.jpg,,41.39166,2.164902,,,,,424350157_4e2c68df61_165_37718182@N00.jpg,,d464c4c77dfc753722ec56c1f06cf63f66f1e89e983ea301f8666bc95ed69fae,,,
im2gps3k_100_pilot_002264,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/446961808_8265cfdc1b_210_55126705@N00.jpg,,-13.524847,-71.973323,,,,,446961808_8265cfdc1b_210_55126705@N00.jpg,,efbd2f31d7203625e8d32b4b88351d052e269cb551ba44394957f94a5c323d98,,,
im2gps3k_100_pilot_002340,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/464282320_722132668a_181_55126705@N00.jpg,,19.531156,-96.921901,,,,,464282320_722132668a_181_55126705@N00.jpg,,a07d86473e9eeb6fc4032c068147c33b84358986b3552bac1e12738ed08d3e24,,,
im2gps3k_100_pilot_002346,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/464855090_e18c4aa92f_192_55126705@N00.jpg,,22.457439,-102.821903,,,,,464855090_e18c4aa92f_192_55126705@N00.jpg,,20a4c62d4e5b9bb308b5fde196a016e4c71f101b176708176b90f1cd69915a96,,,
im2gps3k_100_pilot_002400,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/482474082_48e542db42_184_50435419@N00.jpg,,-34.609758,-58.411216,,,,,482474082_48e542db42_184_50435419@N00.jpg,,896f763a81d909edc9a8278349f81986744579056b9d69acefd6bd008110bf94,,,
im2gps3k_100_pilot_002402,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/482522657_74aeb9d1f0_222_50435419@N00.jpg,,-34.609758,-58.411216,,,,,482522657_74aeb9d1f0_222_50435419@N00.jpg,,550b09deba9c1361c19d247995bbd09238dd83856c303f58a72adac573f595f3,,,
im2gps3k_100_pilot_002433,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/487138731_ed49dc4a7f_212_8159033@N04.jpg,,34.272254,108.896656,,,,,487138731_ed49dc4a7f_212_8159033@N04.jpg,,749ac6714298d8a0b2d041f190af5db0bb26a367be2e4f9266ac8cd07b42ce7f,,,
im2gps3k_100_pilot_002508,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/499751900_1e49202d31_216_62126383@N00.jpg,,31.776683,35.23428,,,,,499751900_1e49202d31_216_62126383@N00.jpg,,33f6dcfda20c08c2da96f00b5c4c29f5b365e351dcf089633154467a4b9b19af,,,
im2gps3k_100_pilot_002509,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/499752412_13b983eaf1_193_62126383@N00.jpg,,31.776829,35.233368,,,,,499752412_13b983eaf1_193_62126383@N00.jpg,,62d5011098feb943bfd8663395eb42b59504c5c0b500847b3ed448b9d7d02520,,,
im2gps3k_100_pilot_002533,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/507992543_2ef52e606d_232_8393530@N05.jpg,,25.073471,-77.327785,,,,,507992543_2ef52e606d_232_8393530@N05.jpg,,4ad5e383b698ae75cd2d459b5cb96a8189191d91ed234e7353aa2409fa1c2b73,,,
im2gps3k_100_pilot_002598,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/522458704_fb92e7f6e3_232_61819159@N00.jpg,,-33.862469,151.210069,,,,,522458704_fb92e7f6e3_232_61819159@N00.jpg,,4aa795056f723de6c2e6bfa5dc323931b2ca46ba214f826425689688b04bc9a8,,,
im2gps3k_100_pilot_002605,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/523656350_d017c4c0c0_203_51035632501@N01.jpg,,48.855298,2.312461,,,,,523656350_d017c4c0c0_203_51035632501@N01.jpg,,76ad9691b4d294ebe8bc3adbffcba7c5530146166d5667c83943f108a6abfbba,,,
im2gps3k_100_pilot_002638,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/531619057_2dc05d2d78_1165_79756109@N00.jpg,,20.886059,-156.685391,,,,,531619057_2dc05d2d78_1165_79756109@N00.jpg,,7df38d67104b7862f2ca96ce039691da2380e783954b5d82ee0b24923fbd10b6,,,
im2gps3k_100_pilot_002652,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/532567783_382f9f5d22_1348_79756109@N00.jpg,,20.937567,-156.692719,,,,,532567783_382f9f5d22_1348_79756109@N00.jpg,,52f481993886723d5ac806852493df3c8b77c6866e974fa44e7fd0ff53f7ad8f,,,
im2gps3k_100_pilot_002698,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/541509625_c14cb5fed3_1254_70323761@N00.jpg,,40.747037,-73.944323,,,,,541509625_c14cb5fed3_1254_70323761@N00.jpg,,ea71f457f0c38408dee1a22bfba5a19ee647c0a2ee97cbee2b1c0769424e5215,,,
im2gps3k_100_pilot_002708,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/542404930_ee23905b86_1226_25159586@N00.jpg,,35.693668,139.702014,,,,,542404930_ee23905b86_1226_25159586@N00.jpg,,da4010904aae0716a2a759d18abb78891c802677af776565285c93dfdf2b1972,,,
im2gps3k_100_pilot_002845,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/755668577_76782d26b6_1070_7980350@N08.jpg,,37.745806,-119.532054,,,,,755668577_76782d26b6_1070_7980350@N08.jpg,,515cb372c5837b277c9c261f37e506dda82757504436e9b368aa8c7017af1d05,,,
im2gps3k_100_pilot_002903,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/871670829_c930438297_1116_85417391@N00.jpg,,47.763099,-123.833084,,,,,871670829_c930438297_1116_85417391@N00.jpg,,f72cc846b083e1ee1a816a39508169106ab85ceeaeee40b56e221ad3b2ce44ea,,,
im2gps3k_100_pilot_002934,im2gps3k,im2gps3k_100_pilot,pilot,/home/ubuntu/Geoshield-mllm/data/raw/im2gps3k_official/images/im2gps3ktest/911328833_4e124e7691_1263_50435419@N00.jpg,,43.009793,-88.378658,,,,,911328833_4e124e7691_1263_50435419@N00.jpg,,bf516750702639fc47aaf43b7220f1301574e2a4e638551398144ecc6fc10937,,,
